"ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"35129","Antonin ""Tony"" Fiala","M",26,177,70,"Canada","CAN","1992 Winter",1992,"Winter","Albertville","Biathlon","Biathlon Men's 10 kilometres Sprint",NA
"35129","Antonin ""Tony"" Fiala","M",26,177,70,"Canada","CAN","1992 Winter",1992,"Winter","Albertville","Biathlon","Biathlon Men's 20 kilometres",NA
"35129","Antonin ""Tony"" Fiala","M",26,177,70,"Canada","CAN","1992 Winter",1992,"Winter","Albertville","Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay",NA
"35130","Zbynk Fiala","M",24,188,79,"Czechoslovakia","TCH","1988 Summer",1988,"Summer","Seoul","Cycling","Cycling Men's Team Pursuit, 4,000 metres",NA
"35131","der Moreno Fialho","M",27,175,65,"Brazil","BRA","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Men's Marathon",NA
"35132","Paulna Fialkov","F",21,164,55,"Slovakia","SVK","2014 Winter",2014,"Winter","Sochi","Biathlon","Biathlon Women's 7.5 kilometres Sprint",NA
"35132","Paulna Fialkov","F",21,164,55,"Slovakia","SVK","2014 Winter",2014,"Winter","Sochi","Biathlon","Biathlon Women's 4 x 6 kilometres Relay",NA
"35133","Gregorio Fiallo Salazarte","M",16,178,79,"Cuba","CUB","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 100 metres Freestyle",NA
"35133","Gregorio Fiallo Salazarte","M",16,178,79,"Cuba","CUB","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 200 metres Freestyle",NA
"35133","Gregorio Fiallo Salazarte","M",16,178,79,"Cuba","CUB","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 400 metres Freestyle",NA
"35134","Rossella Fiamingo","F",21,167,50,"Italy","ITA","2012 Summer",2012,"Summer","London","Fencing","Fencing Women's epee, Individual",NA
"35134","Rossella Fiamingo","F",21,167,50,"Italy","ITA","2012 Summer",2012,"Summer","London","Fencing","Fencing Women's epee, Team",NA
"35134","Rossella Fiamingo","F",25,167,50,"Italy","ITA","2016 Summer",2016,"Summer","Rio de Janeiro","Fencing","Fencing Women's epee, Individual","Silver"
"35135","Roberta Fiandino","F",24,170,56,"Italy","ITA","2010 Winter",2010,"Winter","Vancouver","Biathlon","Biathlon Women's 7.5 kilometres Sprint",NA
"35135","Roberta Fiandino","F",24,170,56,"Italy","ITA","2010 Winter",2010,"Winter","Vancouver","Biathlon","Biathlon Women's 4 x 6 kilometres Relay",NA
"35136","Gheorghe Fiat","M",23,NA,NA,"Romania","ROU","1952 Summer",1952,"Summer","Helsinki","Boxing","Boxing Men's Lightweight","Bronze"
"35137","Kazimierz Fiaka","M",29,166,58,"Poland","POL","1936 Summer",1936,"Summer","Berlin","Athletics","Athletics Men's Marathon",NA
"35138","Michael Wenham ""Mike"" Fibbens","M",20,196,86,"Great Britain","GBR","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 50 metres Freestyle",NA
"35138","Michael Wenham ""Mike"" Fibbens","M",20,196,86,"Great Britain","GBR","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
"35138","Michael Wenham ""Mike"" Fibbens","M",24,196,86,"Great Britain","GBR","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 50 metres Freestyle",NA
"35138","Michael Wenham ""Mike"" Fibbens","M",24,196,86,"Great Britain","GBR","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 100 metres Freestyle",NA
"35138","Michael Wenham ""Mike"" Fibbens","M",24,196,86,"Great Britain","GBR","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
"35138","Michael Wenham ""Mike"" Fibbens","M",28,196,86,"Great Britain","GBR","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
"35139","Nicola ""Nikki"" Fibbens","F",20,173,61,"Great Britain","GBR","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Women's 100 metres Freestyle",NA
"35139","Nicola ""Nikki"" Fibbens","F",20,173,61,"Great Britain","GBR","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay",NA
"35139","Nicola ""Nikki"" Fibbens","F",20,173,61,"Great Britain","GBR","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Women's 100 metres Butterfly",NA
"35139","Nicola ""Nikki"" Fibbens","F",20,173,61,"Great Britain","GBR","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"35140","Waldemar Fibigr","M",22,185,82,"Czechoslovakia","TCH","1988 Summer",1988,"Summer","Seoul","Canoeing","Canoeing Men's Canadian Doubles, 1,000 metres",NA
"35140","Waldemar Fibigr","M",26,185,82,"Czechoslovakia","TCH","1992 Summer",1992,"Summer","Barcelona","Canoeing","Canoeing Men's Canadian Doubles, 500 metres",NA
"35141","Helena Fibingerov (-mdov)","F",23,179,88,"Czechoslovakia","TCH","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Women's Shot Put",NA
"35141","Helena Fibingerov (-mdov)","F",27,179,88,"Czechoslovakia","TCH","1976 Summer",1976,"Summer","Montreal","Athletics","Athletics Women's Shot Put","Bronze"
"35142","Petr Fical","M",28,178,82,"Germany","GER","2006 Winter",2006,"Winter","Torino","Ice Hockey","Ice Hockey Men's Ice Hockey",NA
"35143","Giuseppe Ficco","M",26,168,69,"Italy","ITA","2000 Summer",2000,"Summer","Sydney","Weightlifting","Weightlifting Men's Lightweight",NA
"35144","Jakub Ficenec","M",33,179,89,"Germany","GER","2010 Winter",2010,"Winter","Vancouver","Ice Hockey","Ice Hockey Men's Ice Hockey",NA
"35145","Albert Modeste mile Franois Simon Fichefet","M",29,NA,NA,"Belgium","BEL","1952 Summer",1952,"Summer","Helsinki","Shooting","Shooting Men's Trap",NA
"35146","Fabienne Ficher","F",22,175,61,"France","FRA","1988 Summer",1988,"Summer","Seoul","Athletics","Athletics Women's 400 metres",NA
"35146","Fabienne Ficher","F",22,175,61,"France","FRA","1988 Summer",1988,"Summer","Seoul","Athletics","Athletics Women's 4 x 400 metres Relay",NA
"35147","Marco Fichera","M",22,180,74,"Italy","ITA","2016 Summer",2016,"Summer","Rio de Janeiro","Fencing","Fencing Men's epee, Individual",NA
"35147","Marco Fichera","M",22,180,74,"Italy","ITA","2016 Summer",2016,"Summer","Rio de Janeiro","Fencing","Fencing Men's epee, Team","Silver"
"35148","Fichot","M",NA,NA,NA,"France","FRA","1900 Summer",1900,"Summer","Paris","Fencing","Fencing Men's epee, Individual",NA
"35149","Anja Fichtel-Mauritz (-Koper)","F",20,175,62,"West Germany","FRG","1988 Summer",1988,"Summer","Seoul","Fencing","Fencing Women's Foil, Individual","Gold"
"35149","Anja Fichtel-Mauritz (-Koper)","F",20,175,62,"West Germany","FRG","1988 Summer",1988,"Summer","Seoul","Fencing","Fencing Women's Foil, Team","Gold"
"35149","Anja Fichtel-Mauritz (-Koper)","F",23,175,62,"Germany","GER","1992 Summer",1992,"Summer","Barcelona","Fencing","Fencing Women's Foil, Team","Silver"
"35149","Anja Fichtel-Mauritz (-Koper)","F",27,175,62,"Germany","GER","1996 Summer",1996,"Summer","Atlanta","Fencing","Fencing Women's Foil, Individual",NA
"35149","Anja Fichtel-Mauritz (-Koper)","F",27,175,62,"Germany","GER","1996 Summer",1996,"Summer","Atlanta","Fencing","Fencing Women's Foil, Team","Bronze"
"35150","Thomas Fichtner","M",33,189,89,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Shooting","Shooting Men's Trap",NA
"35151","G. Fichu","M",NA,NA,NA,"France","FRA","1924 Summer",1924,"Summer","Paris","Wrestling","Wrestling Men's Welterweight, Freestyle",NA
"35152","Emil Fredrik Fick","M",36,NA,NA,"Sweden","SWE","1900 Summer",1900,"Summer","Paris","Fencing","Fencing Men's Foil, Individual",NA
"35152","Emil Fredrik Fick","M",42,NA,NA,"Sweden","SWE","1906 Summer",1906,"Summer","Athina","Fencing","Fencing Men's Foil, Individual",NA
"35152","Emil Fredrik Fick","M",42,NA,NA,"Sweden","SWE","1906 Summer",1906,"Summer","Athina","Fencing","Fencing Men's epee, Individual",NA
"35153","Peter Joseph Fick","M",22,NA,NA,"United States","USA","1936 Summer",1936,"Summer","Berlin","Swimming","Swimming Men's 100 metres Freestyle",NA
"35154","Roderich Fick","M",49,NA,NA,"Germany","GER","1936 Summer",1936,"Summer","Berlin","Art Competitions","Art Competitions Mixed Architecture, Unknown Event",NA
"35155","Sigrid Fick (Frenckell-)","F",25,NA,NA,"Sweden","SWE","1912 Summer",1912,"Summer","Stockholm","Tennis","Tennis Women's Singles",NA
"35155","Sigrid Fick (Frenckell-)","F",25,NA,NA,"Sweden-1","SWE","1912 Summer",1912,"Summer","Stockholm","Tennis","Tennis Mixed Doubles","Silver"
"35155","Sigrid Fick (Frenckell-)","F",25,NA,NA,"Sweden-3","SWE","1912 Summer",1912,"Summer","Stockholm","Tennis","Tennis Mixed Doubles, Covered Courts","Bronze"
"35155","Sigrid Fick (Frenckell-)","F",25,NA,NA,"Sweden","SWE","1912 Summer",1912,"Summer","Stockholm","Tennis","Tennis Women's Singles, Covered Courts",NA
"35155","Sigrid Fick (Frenckell-)","F",33,NA,NA,"Sweden","SWE","1920 Summer",1920,"Summer","Antwerpen","Tennis","Tennis Women's Singles",NA
"35155","Sigrid Fick (Frenckell-)","F",33,NA,NA,"Sweden-2","SWE","1920 Summer",1920,"Summer","Antwerpen","Tennis","Tennis Mixed Doubles",NA
"35155","Sigrid Fick (Frenckell-)","F",33,NA,NA,"Sweden","SWE","1920 Summer",1920,"Summer","Antwerpen","Tennis","Tennis Women's Doubles",NA
"35155","Sigrid Fick (Frenckell-)","F",37,NA,NA,"Sweden","SWE","1924 Summer",1924,"Summer","Paris","Tennis","Tennis Women's Singles",NA
"35155","Sigrid Fick (Frenckell-)","F",37,NA,NA,"Sweden-2","SWE","1924 Summer",1924,"Summer","Paris","Tennis","Tennis Mixed Doubles",NA
"35155","Sigrid Fick (Frenckell-)","F",37,NA,NA,"Sweden","SWE","1924 Summer",1924,"Summer","Paris","Tennis","Tennis Women's Doubles",NA
"35156","Otto Fickeisen","M",20,NA,NA,"Ludwigshafener Ruder Verein-1","GER","1900 Summer",1900,"Summer","Paris","Rowing","Rowing Men's Coxed Fours","Bronze"
"35156","Otto Fickeisen","M",32,NA,NA,"Ludwigshafener Ruderverein","GER","1912 Summer",1912,"Summer","Stockholm","Rowing","Rowing Men's Coxed Fours, Outriggers","Gold"
"35157","Rudolf Fickeisen","M",26,NA,NA,"Ludwigshafener Ruderverein","GER","1912 Summer",1912,"Summer","Stockholm","Rowing","Rowing Men's Coxed Fours, Outriggers","Gold"
"35158","Peter Ficker","M",21,190,86,"Brazil","BRA","1972 Summer",1972,"Summer","Munich","Sailing","Sailing Mixed Two Person Keelboat",NA
"35158","Peter Ficker","M",25,190,86,"Brazil","BRA","1976 Summer",1976,"Summer","Montreal","Sailing","Sailing Mixed Two Person Heavyweight Dinghy","Bronze"
"35159","Lenka Fickov","F",18,178,65,"Czech Republic","CZE","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Women's 4 x 400 metres Relay",NA
"35160","Jzsef Ficsor","M",26,196,112,"Hungary","HUN","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Men's Discus Throw",NA
"35161","Giacinto Fidani","M",NA,NA,NA,"Italy","ITA","1906 Summer",1906,"Summer","Athina","Cycling","Cycling Men's Road Race, Individual",NA
"35162","Aslanbek Fidarov","M",23,164,61,"Ukraine","UKR","1996 Summer",1996,"Summer","Atlanta","Wrestling","Wrestling Men's Bantamweight, Freestyle",NA
"35163","Elena Fidatov","F",32,168,52,"Romania","ROU","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Women's 1,500 metres",NA
"35163","Elena Fidatov","F",35,168,52,"Romania","ROU","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Women's 5,000 metres",NA
"35164","Frank James Fiddes","M",21,NA,NA,"Canada","CAN","1928 Summer",1928,"Summer","Amsterdam","Rowing","Rowing Men's Coxed Eights","Bronze"
"35165","Nancy Ingersoll Fiddler","F",31,170,57,"United States","USA","1988 Winter",1988,"Winter","Calgary","Cross Country Skiing","Cross Country Skiing Women's 5 kilometres",NA
"35165","Nancy Ingersoll Fiddler","F",31,170,57,"United States","USA","1988 Winter",1988,"Winter","Calgary","Cross Country Skiing","Cross Country Skiing Women's 10 kilometres",NA
"35165","Nancy Ingersoll Fiddler","F",31,170,57,"United States","USA","1988 Winter",1988,"Winter","Calgary","Cross Country Skiing","Cross Country Skiing Women's 20 kilometres",NA
"35165","Nancy Ingersoll Fiddler","F",31,170,57,"United States","USA","1988 Winter",1988,"Winter","Calgary","Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay",NA
"35165","Nancy Ingersoll Fiddler","F",35,170,57,"United States","USA","1992 Winter",1992,"Winter","Albertville","Cross Country Skiing","Cross Country Skiing Women's 5 kilometres",NA
"35165","Nancy Ingersoll Fiddler","F",35,170,57,"United States","USA","1992 Winter",1992,"Winter","Albertville","Cross Country Skiing","Cross Country Skiing Women's 15 kilometres",NA
"35165","Nancy Ingersoll Fiddler","F",35,170,57,"United States","USA","1992 Winter",1992,"Winter","Albertville","Cross Country Skiing","Cross Country Skiing Women's 30 kilometres",NA
"35165","Nancy Ingersoll Fiddler","F",35,170,57,"United States","USA","1992 Winter",1992,"Winter","Albertville","Cross Country Skiing","Cross Country Skiing Women's 5/10 kilometres Pursuit",NA
"35165","Nancy Ingersoll Fiddler","F",35,170,57,"United States","USA","1992 Winter",1992,"Winter","Albertville","Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay",NA
"35166","Lszl Fidel","M",27,187,85,"Hungary","HUN","1992 Summer",1992,"Summer","Barcelona","Canoeing","Canoeing Men's Kayak Fours, 1,000 metres","Silver"
"35167","Roland Fidel","M",25,180,82,"Switzerland","SUI","1960 Summer",1960,"Summer","Roma","Weightlifting","Weightlifting Men's Light-Heavyweight",NA
"35168","Gary Verdon Fidelis","M",28,NA,NA,"Malaysia","MAS","1992 Summer",1992,"Summer","Barcelona","Hockey","Hockey Men's Hockey",NA
"35169","Ole Gunnar Fidjestl","M",23,188,78,"Norway","NOR","1984 Winter",1984,"Winter","Sarajevo","Ski Jumping","Ski Jumping Men's Large Hill, Individual",NA
"35169","Ole Gunnar Fidjestl","M",27,188,78,"Norway","NOR","1988 Winter",1988,"Winter","Calgary","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
"35169","Ole Gunnar Fidjestl","M",27,188,78,"Norway","NOR","1988 Winter",1988,"Winter","Calgary","Ski Jumping","Ski Jumping Men's Large Hill, Team","Bronze"
"35170","Danuta Fidusiewicz-Prusinowska","F",20,166,55,"Poland","POL","1972 Summer",1972,"Summer","Munich","Gymnastics","Gymnastics Women's Individual All-Around",NA
"35170","Danuta Fidusiewicz-Prusinowska","F",20,166,55,"Poland","POL","1972 Summer",1972,"Summer","Munich","Gymnastics","Gymnastics Women's Team All-Around",NA
"35170","Danuta Fidusiewicz-Prusinowska","F",20,166,55,"Poland","POL","1972 Summer",1972,"Summer","Munich","Gymnastics","Gymnastics Women's Floor Exercise",NA
"35170","Danuta Fidusiewicz-Prusinowska","F",20,166,55,"Poland","POL","1972 Summer",1972,"Summer","Munich","Gymnastics","Gymnastics Women's Horse Vault",NA
"35170","Danuta Fidusiewicz-Prusinowska","F",20,166,55,"Poland","POL","1972 Summer",1972,"Summer","Munich","Gymnastics","Gymnastics Women's Uneven Bars",NA
"35170","Danuta Fidusiewicz-Prusinowska","F",20,166,55,"Poland","POL","1972 Summer",1972,"Summer","Munich","Gymnastics","Gymnastics Women's Balance Beam",NA
"35171","Jacques Poindexter ""Jake"" Fiechter","M",22,194,93,"United States","USA","1968 Summer",1968,"Summer","Mexico City","Rowing","Rowing Men's Coxed Eights",NA
"35172","William John ""Bill"" Fiedler","M",26,NA,NA,"United States","USA","1936 Summer",1936,"Summer","Berlin","Football","Football Men's Football",NA
"35173","Ellen Fiedler (Neumann-)","F",29,174,66,"East Germany","GDR","1988 Summer",1988,"Summer","Seoul","Athletics","Athletics Women's 400 metres Hurdles","Bronze"
"35174","Harry Fiedler","M",27,180,85,"East Germany","GDR","1968 Summer",1968,"Summer","Mexico City","Fencing","Fencing Men's epee, Individual",NA
"35174","Harry Fiedler","M",27,180,85,"East Germany","GDR","1968 Summer",1968,"Summer","Mexico City","Fencing","Fencing Men's epee, Team",NA
"35174","Harry Fiedler","M",31,180,85,"East Germany","GDR","1972 Summer",1972,"Summer","Munich","Fencing","Fencing Men's epee, Team",NA
"35175","Jens Fiedler","M",22,185,94,"Germany","GER","1992 Summer",1992,"Summer","Barcelona","Cycling","Cycling Men's Sprint","Gold"
"35175","Jens Fiedler","M",26,185,94,"Germany","GER","1996 Summer",1996,"Summer","Atlanta","Cycling","Cycling Men's Sprint","Gold"
"35175","Jens Fiedler","M",30,185,94,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Cycling","Cycling Men's Sprint","Bronze"
"35175","Jens Fiedler","M",30,185,94,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Cycling","Cycling Men's Keirin","Bronze"
"35175","Jens Fiedler","M",30,185,94,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Cycling","Cycling Men's Team Sprint",NA
"35175","Jens Fiedler","M",34,185,94,"Germany","GER","2004 Summer",2004,"Summer","Athina","Cycling","Cycling Men's Keirin",NA
"35175","Jens Fiedler","M",34,185,94,"Germany","GER","2004 Summer",2004,"Summer","Athina","Cycling","Cycling Men's Team Sprint","Gold"
"35176","Jens Fiedler","M",21,184,82,"East Germany","GDR","1988 Summer",1988,"Summer","Seoul","Handball","Handball Men's Handball",NA
"35177","Jrg Fiedler","M",22,193,89,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Fencing","Fencing Men's epee, Individual",NA
"35177","Jrg Fiedler","M",22,193,89,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Fencing","Fencing Men's epee, Team",NA
"35177","Jrg Fiedler","M",26,193,89,"Germany","GER","2004 Summer",2004,"Summer","Athina","Fencing","Fencing Men's epee, Individual",NA
"35177","Jrg Fiedler","M",26,193,89,"Germany","GER","2004 Summer",2004,"Summer","Athina","Fencing","Fencing Men's epee, Team","Bronze"
"35177","Jrg Fiedler","M",34,193,89,"Germany","GER","2012 Summer",2012,"Summer","London","Fencing","Fencing Men's epee, Individual",NA
"35178","Sylvia Fiedler","F",17,151,46,"East Germany","GDR","1968 Summer",1968,"Summer","Mexico City","Diving","Diving Women's Platform",NA
"35178","Sylvia Fiedler","F",20,151,46,"East Germany","GDR","1972 Summer",1972,"Summer","Munich","Diving","Diving Women's Platform",NA
"35179","Wolfram Fiedler","M",20,177,82,"East Germany","GDR","1972 Winter",1972,"Winter","Sapporo","Luge","Luge Men's Singles","Bronze"
"35179","Wolfram Fiedler","M",20,177,82,"East Germany-2","GDR","1972 Winter",1972,"Winter","Sapporo","Luge","Luge Mixed (Men)'s Doubles","Bronze"
"35180","Andrzej Wojciech Fiedor","M",22,181,81,"Poland","POL","1968 Winter",1968,"Winter","Grenoble","Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay",NA
"35180","Andrzej Wojciech Fiedor","M",26,181,81,"Poland","POL","1972 Winter",1972,"Winter","Sapporo","Biathlon","Biathlon Men's 20 kilometres",NA
"35181","Erwin Fiedor","M",20,170,67,"Poland","POL","1964 Winter",1964,"Winter","Innsbruck","Nordic Combined","Nordic Combined Men's Individual",NA
"35181","Erwin Fiedor","M",24,170,67,"Poland","POL","1968 Winter",1968,"Winter","Grenoble","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
"35181","Erwin Fiedor","M",24,170,67,"Poland","POL","1968 Winter",1968,"Winter","Grenoble","Ski Jumping","Ski Jumping Men's Large Hill, Individual",NA
"35181","Erwin Fiedor","M",24,170,67,"Poland","POL","1968 Winter",1968,"Winter","Grenoble","Nordic Combined","Nordic Combined Men's Individual",NA
"35182","David Fiegen","M",19,188,70,"Luxembourg","LUX","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Men's 800 metres",NA
"35183","Field","M",NA,NA,NA,"France","FRA","1920 Summer",1920,"Summer","Antwerpen","Equestrianism","Equestrianism Men's Vaulting, Individual","Silver"
"35183","Field","M",NA,NA,NA,"France","FRA","1920 Summer",1920,"Summer","Antwerpen","Equestrianism","Equestrianism Men's Vaulting, Team","Silver"
"35184","Bruce William Field","M",25,177,72,"Australia","AUS","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Men's 400 metres Hurdles",NA
"35184","Bruce William Field","M",25,177,72,"Australia","AUS","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Men's Long Jump",NA
"35185","Felicity Field","F",21,174,73,"Great Britain","GBR","1968 Winter",1968,"Winter","Grenoble","Alpine Skiing","Alpine Skiing Women's Downhill",NA
"35185","Felicity Field","F",21,174,73,"Great Britain","GBR","1968 Winter",1968,"Winter","Grenoble","Alpine Skiing","Alpine Skiing Women's Giant Slalom",NA
"35185","Felicity Field","F",21,174,73,"Great Britain","GBR","1968 Winter",1968,"Winter","Grenoble","Alpine Skiing","Alpine Skiing Women's Slalom",NA
"35186","Henry Walker Field","M",25,NA,NA,"United States","USA","1904 Summer",1904,"Summer","St. Louis","Athletics","Athletics Men's Standing Long Jump",NA
"35187","Kallista Field","F",22,160,48,"New Zealand","NZL","2000 Summer",2000,"Summer","Sydney","Equestrianism","Equestrianism Mixed Dressage, Individual",NA
"35188","Patrick Michael ""Mike"" Field","M",27,174,64,"Hong Kong","HKG","1964 Summer",1964,"Summer","Tokyo","Athletics","Athletics Men's 800 metres",NA
"35188","Patrick Michael ""Mike"" Field","M",27,174,64,"Hong Kong","HKG","1964 Summer",1964,"Summer","Tokyo","Athletics","Athletics Men's 1,500 metres",NA
"35189","Paul Field","M",24,180,88,"Great Britain-1","GBR","1992 Winter",1992,"Winter","Albertville","Bobsleigh","Bobsleigh Men's Four",NA
"35189","Paul Field","M",26,180,88,"Great Britain-2","GBR","1994 Winter",1994,"Winter","Lillehammer","Bobsleigh","Bobsleigh Men's Two",NA
"35189","Paul Field","M",26,180,88,"Great Britain-2","GBR","1994 Winter",1994,"Winter","Lillehammer","Bobsleigh","Bobsleigh Men's Four",NA
"35190","Sherri Lee Field","F",20,160,55,"Canada","CAN","1992 Summer",1992,"Summer","Barcelona","Hockey","Hockey Women's Hockey",NA
"35191","John Charles Field-Richards","M",29,NA,NA,"Gyrinus-1","GBR","1908 Summer",1908,"Summer","London","Motorboating","Motorboating Mixed B-Class (Under 60 Feet)","Gold"
"35191","John Charles Field-Richards","M",29,NA,NA,"Gyrinus-1","GBR","1908 Summer",1908,"Summer","London","Motorboating","Motorboating Mixed C-Class","Gold"
"35192","Aubrey Albert Fielder","M",26,NA,NA,"Great Britain","GBR","1956 Winter",1956,"Winter","Cortina d'Ampezzo","Cross Country Skiing","Cross Country Skiing Men's 15 kilometres",NA
"35192","Aubrey Albert Fielder","M",26,NA,NA,"Great Britain","GBR","1956 Winter",1956,"Winter","Cortina d'Ampezzo","Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay",NA
"35193","William Beauford ""Bill"" Fields","M",22,NA,NA,"United States","USA","1952 Summer",1952,"Summer","Helsinki","Rowing","Rowing Men's Coxed Eights","Gold"
"35194","Connor Evan Fields","M",19,183,88,"United States","USA","2012 Summer",2012,"Summer","London","Cycling","Cycling Men's BMX",NA
"35194","Connor Evan Fields","M",23,183,88,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Cycling","Cycling Men's BMX","Gold"
"35195","John (Jacob) ""Jackie"" Fields (Finkelstein-)","M",16,171,57,"United States","USA","1924 Summer",1924,"Summer","Paris","Boxing","Boxing Men's Featherweight","Gold"
"35196","Nirra Fields","F",22,170,57,"Canada","CAN","2016 Summer",2016,"Summer","Rio de Janeiro","Basketball","Basketball Women's Basketball",NA
"35197","Stephen Calvin Fields","M",40,NA,109,"United States","USA","1920 Summer",1920,"Summer","Antwerpen","Tug-Of-War","Tug-Of-War Men's Tug-Of-War",NA
"35198","Joseph Fiems","M",NA,NA,NA,"Belgium","BEL","1920 Summer",1920,"Summer","Antwerpen","Gymnastics","Gymnastics Men's Team All-Around, Swedish System","Bronze"
"35199","Ernest William Fiene","M",37,NA,NA,"United States","USA","1932 Summer",1932,"Summer","Los Angeles","Art Competitions","Art Competitions Mixed Painting, Unknown Event",NA
"35200","Gheorghe Fieraru","M",28,178,65,"Romania","ROU","1964 Summer",1964,"Summer","Tokyo","Volleyball","Volleyball Men's Volleyball",NA
"35201","Cornelli Antoinette Haritte ""Nelli"" Fiere-Cooman (-Rosier)","F",24,159,60,"Netherlands","NED","1988 Summer",1988,"Summer","Seoul","Athletics","Athletics Women's 100 metres",NA
"35201","Cornelli Antoinette Haritte ""Nelli"" Fiere-Cooman (-Rosier)","F",24,159,60,"Netherlands","NED","1988 Summer",1988,"Summer","Seoul","Athletics","Athletics Women's 4 x 100 metres Relay",NA
"35201","Cornelli Antoinette Haritte ""Nelli"" Fiere-Cooman (-Rosier)","F",28,159,60,"Netherlands","NED","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Women's 100 metres",NA
"35202","Fierens","M",NA,NA,NA,"France","FRA","1900 Summer",1900,"Summer","Paris","Gymnastics","Gymnastics Men's Individual All-Around",NA
"35203","Andr Joseph Fierens","M",22,NA,NA,"Belgium","BEL","1920 Summer",1920,"Summer","Antwerpen","Football","Football Men's Football","Gold"
"35203","Andr Joseph Fierens","M",26,NA,NA,"Belgium","BEL","1924 Summer",1924,"Summer","Paris","Football","Football Men's Football",NA
"35204","Victor Louis Fierens","M",44,NA,NA,"Belgium","BEL","1920 Summer",1920,"Summer","Antwerpen","Archery","Archery Men's Target Archery, 28 metres, Team","Silver"
"35204","Victor Louis Fierens","M",44,NA,NA,"Belgium","BEL","1920 Summer",1920,"Summer","Antwerpen","Archery","Archery Men's Target Archery, 33 metres, Team","Gold"
"35204","Victor Louis Fierens","M",44,NA,NA,"Belgium","BEL","1920 Summer",1920,"Summer","Antwerpen","Archery","Archery Men's Target Archery, 50 metres, Team","Gold"
"35205","Carlos Eduardo Fierro Guerrero","M",22,175,69,"Mexico","MEX","2016 Summer",2016,"Summer","Rio de Janeiro","Football","Football Men's Football",NA
"35206","Efrn Fierro Manly","M",23,NA,NA,"Mexico","MEX","1952 Summer",1952,"Summer","Helsinki","Swimming","Swimming Men's 1,500 metres Freestyle",NA
"35206","Efrn Fierro Manly","M",23,NA,NA,"Mexico","MEX","1952 Summer",1952,"Summer","Helsinki","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"35207","Eliane Fierro","F",23,170,62,"Mexico","MEX","1988 Summer",1988,"Summer","Seoul","Sailing","Sailing Women's Two Person Dinghy",NA
"35208","Tania Fierro","F",16,165,52,"Mexico","MEX","1988 Summer",1988,"Summer","Seoul","Sailing","Sailing Women's Two Person Dinghy",NA
"35209","Manfred Fiess","M",51,NA,NA,"South Africa","RSA","1992 Summer",1992,"Summer","Barcelona","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
"35210","Eduardo Fiestas Arce","M",NA,NA,NA,"Peru","PER","1948 Summer",1948,"Summer","London","Basketball","Basketball Men's Basketball",NA
"35211","Manuel Fiestas Arce","M",26,NA,NA,"Peru","PER","1936 Summer",1936,"Summer","Berlin","Basketball","Basketball Men's Basketball",NA
